StockCode,Description,NumberOfOrders,NumberOfCustomers,TotalQty,TotalPrice,AvgUnitPrice
84912A,PINK ROSE WASHBAG,74,74,156,560.6200000000001,3.5937179487179494
84912B,GREEN ROSE WASHBAG,160,160,324,1136.5999999999979,3.508024691358018
84913A,SOFT PINK ROSE TOWEL ,124,124,273,952.8299999999994,3.490219780219778
84913B,MINT GREEN ROSE TOWEL,86,86,196,754.07,3.8472959183673474
84915,HAND TOWEL PINK FLOWER AND DAISY,23,23,217,372.3299999999999,1.7158064516129028
84916,HAND TOWEL PALE BLUE W FLOWERS,29,29,223,453.3899999999997,2.0331390134529133
84917,WHITE HAND TOWEL WITH BUTTERFLY,27,27,184,466.29999999999984,2.5342391304347816
84919,BLUE CUSHION COVER WITH FLOWER,29,29,58,381.78000000000003,6.5824137931034485
84920,PINK FLOWER FABRIC PONY,48,48,117,453.72999999999996,3.8780341880341878
84921,CREAM AND PINK FLOWERS PONY ,5,5,11,41.25,3.75
84922,PINK BUTTERFLY WASHBAG,6,6,9,42.29,4.698888888888889
84923,PINK BUTTERFLY HANDBAG W BOBBLES,98,98,162,671.6199999999995,4.145802469135799
84924A,WAKE UP COCKEREL CALENDAR SIGN ,33,33,81,348.58999999999986,4.303580246913579
84924F,PSYCHEDELIC METAL SIGN CALENDAR,3,3,10,7.9,0.79
84925D,LA PALMIERA WALL THERMOMETER,10,10,15,38.24999999999999,2.5499999999999994
84925F,PSYCHEDELIC WALL THERMOMETER,14,14,80,112.47999999999999,1.406
84926A,WAKE UP COCKEREL TILE COASTER,35,35,604,210.51999999999998,0.34854304635761585
84926D,LA PALMIERA TILE COASTER,34,34,709,276.53000000000003,0.3900282087447109
84926E,FLOWERS TILE COASTER,38,38,992,334.75999999999993,0.3374596774193548
84926F,PSYCHEDELIC TILE COASTER,29,29,406,188.26000000000002,0.4636945812807882
84927A,WAKE UP COCKEREL TILE HOOK,19,19,49,70.06,1.429795918367347
84927D,LA PALMIERA TILE HOOK,15,15,46,48.050000000000004,1.0445652173913045
84927E,FLOWERS TILE HOOK,14,14,57,75.96000000000001,1.3326315789473686
84927F,PSYCHEDELIC TILE HOOK,45,45,294,181.00000000000003,0.6156462585034015
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,67,67,2105,469.06999999999994,0.2228361045130641
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,51,51,135,322.5399999999999,2.3891851851851844
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,50,50,177,424.07999999999987,2.3959322033898296
84944,SET OF 6 KASHMIR FOLKART BAUBLES,84,84,653,1026.2099999999998,1.5715313935681468
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,366,366,10454,8657.169999999966,0.8281203367132165
84946,ANTIQUE SILVER T-LIGHT GLASS,927,927,18911,25516.669999999922,1.3493030511342563
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,356,356,8674,10258.97999999998,1.1827276919529606
84949,SILVER HANGING T-LIGHT HOLDER,321,321,4538,7230.089999999982,1.5932327016306704
84950,ASSORTED COLOUR T-LIGHT HOLDER,124,124,3621,2298.7300000000023,0.6348329190831269
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,94,94,452,534.8399999999999,1.1832743362831857
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,82,82,451,554.7800000000003,1.2301108647450119
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,26,26,92,264.4699999999999,2.8746739130434773
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,29,29,183,320.8899999999999,1.7534972677595622
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,12,12,144,255.0,1.7708333333333333
84963A,PINK PAINTED KASHMIRI CHAIR,1,1,4,171.8,42.95
84963B,BLUE PAINTED KASHMIRI CHAIR,1,1,3,149.85000000000002,49.95000000000001
84968A,SET OF 16 VINTAGE ROSE CUTLERY,102,102,262,3137.1299999999997,11.973778625954196
84968B,,2,2,2,25.5,12.75
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,106,106,313,3534.9900000000016,11.29389776357828
84968D,SET OF 16 VINTAGE RED CUTLERY,59,59,159,1723.6000000000001,10.840251572327045
84968E,SET OF 16 VINTAGE BLACK CUTLERY,50,50,140,1722.7400000000002,12.305285714285716
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,66,66,178,1931.1700000000005,10.849269662921351
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,211,211,556,2381.0199999999954,4.282410071942437
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,506,506,6254,6820.349999999982,1.0905580428525714
84970S,HANGING HEART ZINC T-LIGHT HOLDER,607,607,9118,8148.699999999952,0.8936937924983496
84971L,,1,1,2,4.92,2.46
84971S,SMALL HEART FLOWERS HOOK ,173,173,1785,1560.8500000000047,0.8744257703081258
84974,S/2 ZINC HEART DESIGN PLANTERS,28,28,40,397.99999999999994,9.95
84975,HEART SHAPED MIRROR,2,2,5,8.45,1.69
84976,RECTANGULAR SHAPED MIRROR,38,38,498,435.0900000000002,0.8736746987951811
84977,,1,1,1,1.25,1.25
84978,HANGING HEART JAR T-LIGHT HOLDER,757,757,12337,16270.939999999953,1.3188733079354749
84984A,GREEN PEONY CUSHION COVER,6,6,19,88.35000000000001,4.65
84984B,RED PEONY CUSHION COVER ,5,5,17,79.05000000000001,4.65
84984D,ORIENTAL RED CUSHION COVER ,4,4,13,60.45,4.65
84985A,SET OF 72 GREEN PAPER DOILIES,18,18,37,53.650000000000006,1.4500000000000002
84987,SET OF 36 TEATIME PAPER DOILIES,335,335,3038,4452.320000000004,1.4655431204739975
84988,SET OF 72 PINK HEART PAPER DOILIES,512,512,4299,6653.85,1.5477669225401256
84989A,75 GREEN FAIRY CAKE CASES,42,42,70,102.90999999999998,1.470142857142857
84990,,2,2,2,1.1,0.55
84991,60 TEATIME FAIRY CAKE CASES,828,828,18040,9088.019999999997,0.5037705099778269
84992,72 SWEETHEART FAIRY CAKE CASES,615,615,13230,6493.189999999993,0.49079289493575157
84993A,75 GREEN PETIT FOUR CASES,74,74,375,186.2500000000004,0.49666666666666776
84993B,75 BLACK PETIT FOUR CASES,18,18,58,24.360000000000003,0.42000000000000004
84997A,CHILDRENS CUTLERY POLKADOT GREEN ,328,328,2666,10762.670000000056,4.0370105026256775
84997B,CHILDRENS CUTLERY RETROSPOT RED ,439,439,4544,18971.390000000036,4.17504181338029
84997C,CHILDRENS CUTLERY POLKADOT BLUE,399,399,4062,16852.720000000027,4.148872476612513
84997D,CHILDRENS CUTLERY POLKADOT PINK,549,549,5395,22285.540000000048,4.130776645041714
85006,SET 4 NURSERY DES ROUND BOXES,9,9,55,57.25000000000001,1.040909090909091
85008,SET OF 3 CONEY ISLAND OVAL BOXES,8,8,13,66.12,5.086153846153847
85014A,BLACK/BLUE POLKADOT UMBRELLA,291,291,1176,6874.289999999994,5.8454846938775455
85014B,RED RETROSPOT UMBRELLA,373,373,1938,11283.109999999977,5.822038183694518
85015,SET OF 12  VINTAGE POSTCARD SET,143,143,2182,1719.8399999999988,0.7881943171402378
85016,SET OF 6 VINTAGE NOTELETS KIT,42,42,563,560.1100000000001,0.9948667850799292
85017A,ENVELOPE 50 ROMANTIC IMAGES,8,8,16,13.579999999999998,0.8487499999999999
85017B,ENVELOPE 50 BLOSSOM IMAGES,159,159,1065,590.0900000000021,0.554075117370894
85017C,ENVELOPE 50 CURIOUS IMAGES,10,10,50,27.02,0.5404
85018D,YULETIDE IMAGES S/6 PAPER BOXES,7,7,12,30.6,2.5500000000000003
85019A,ROMANTIC IMAGES NOTEBOOK SET,33,33,414,564.3500000000001,1.3631642512077298
85019B,BLOSSOM  IMAGES NOTEBOOK SET,36,36,512,682.9700000000001,1.3339257812500003
85019C,CURIOUS  IMAGES NOTEBOOK SET,11,11,170,219.72,1.292470588235294
85020,ROUND PINK HEART MIRROR,22,22,85,188.81,2.2212941176470586
85023B,EAU DE NILE JEWELLED PHOTOFRAME,15,15,32,81.59999999999998,2.5499999999999994
85023C,PINK LARGE JEWELED PHOTOFRAME,1,1,-1,-2.55,2.55
85024B,EAU DE NILE JEWELLED PHOTOFRAME,12,12,193,289.65000000000003,1.500777202072539
85024C,PINK SMALL JEWELLED PHOTOFRAME,10,10,11,18.150000000000002,1.6500000000000001
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,39,39,330,556.77,1.6871818181818181
85025C,PINK HEART SHAPE PHOTO FRAME,40,40,321,520.91,1.6227725856697819
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,11,11,79,70.27,0.8894936708860759
85027L,FRENCH CHATEAU LARGE PLATTER ,19,19,65,150.75000000000003,2.31923076923077
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,4,4,10,19.5,1.95
85028S,FRENCH CHATEAU SMALL FRUITBOWL,8,8,24,51.599999999999994,2.15
85030,FRENCH CHATEAU OVAL PLATTER,6,6,15,29.25,1.95
85031A,ROMANTIC IMAGES SCRAP BOOK SET,7,7,16,45.900000000000006,2.8687500000000004
85031B,BLOSSOM IMAGES SCRAP BOOK SET,1,1,1,4.95,4.95
85031C,,1,1,3,14.850000000000001,4.95
85032A,ROMANTIC IMAGES GIFT WRAP SET,135,135,790,777.1399999999987,0.9837215189873402
85032B,BLOSSOM IMAGES GIFT WRAP SET,131,131,798,747.7899999999993,0.9370802005012522
85032C,CURIOUS IMAGES GIFT WRAP SET,139,139,673,712.0399999999993,1.0580089153046053
85032D,YULETIDE IMAGES GIFT WRAP SET,94,94,675,553.5400000000004,0.8200592592592599
85034A,3 GARDENIA MORRIS BOXED CANDLES,79,79,497,919.2699999999999,1.8496378269617704
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,120,120,950,1642.0699999999988,1.728494736842104
85034C,3 ROSE MORRIS BOXED CANDLES,158,158,1113,1731.999999999999,1.556154537286612
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,84,84,275,786.4900000000001,2.859963636363637
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,69,69,621,1066.82,1.7179066022544283
85035C,ROSE 3 WICK MORRIS BOX CANDLE,131,131,1153,1787.879999999999,1.550633130962705
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,62,62,224,774.6799999999998,3.4583928571428566
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,49,49,364,592.4000000000001,1.6274725274725277
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,83,83,565,872.6100000000001,1.5444424778761063
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,141,141,1065,2179.66,2.0466291079812207
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,192,192,745,1144.0800000000008,1.5356778523489945
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,172,172,806,1174.6300000000015,1.4573573200992573
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,68,68,304,264.1199999999998,0.8688157894736834
85040A,S/4 PINK FLOWER CANDLES IN BOWL,193,193,905,1687.8499999999963,1.8650276243093882
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,38,38,133,222.87,1.6757142857142857
85042,ANTIQUE LILY FAIRY LIGHTS,2,2,-3,-14.850000000000001,4.95
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,12,12,38,171.29999999999998,4.507894736842105
85047,WHITE BEADED GARLAND STRING 20LIGHT,4,4,0,0.7999999999999998,inf
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,280,280,1318,10602.65999999997,8.04450682852805
85049A,TRADITIONAL CHRISTMAS RIBBONS,354,354,3237,4645.200000000001,1.4350324374420762
85049B,LUSH GREENS RIBBONS,15,15,56,72.41999999999999,1.2932142857142854
85049C,ROMANTIC PINKS RIBBONS ,225,225,1218,1520.6500000000005,1.2484811165845653
85049D,BRIGHT BLUES RIBBONS ,109,109,551,702.41,1.2747912885662431
85049E,SCANDINAVIAN REDS RIBBONS,446,446,2960,4133.070000000003,1.3963074324324336
85049F,BABY BOOM RIBBONS ,88,88,378,477.34,1.2628042328042328
85049G,CHOCOLATE BOX RIBBONS ,307,307,1714,2266.860000000004,1.32255542590432
85049H,URBAN BLACK RIBBONS ,184,184,849,870.3500000000021,1.0251472320376938
85053,FRENCH ENAMEL CANDLEHOLDER,329,329,1673,3609.1300000000006,2.157280334728034
85054,FRENCH ENAMEL POT W LID,116,116,585,1428.13,2.4412478632478636
85055,FRENCH ENAMEL UTENSIL HOLDER,16,16,45,183.71000000000004,4.082444444444445
85059,FRENCH ENAMEL WATER BASIN,130,130,403,1250.610000000001,3.103250620347397
85061W,WHITE JEWELLED HEART DECORATION,163,163,2157,1891.5000000000034,0.8769123783032005
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,160,160,1470,2442.7000000000035,1.6617006802721113
85063,CREAM SWEETHEART MAGAZINE RACK,2,2,-3,-46.849999999999994,15.616666666666665
85064,CREAM SWEETHEART LETTER RACK,32,32,213,966.9499999999998,4.5396713615023465
85065,CREAM SWEETHEART TRAYS,1,1,-1,-12.75,12.75
85066,CREAM SWEETHEART MINI CHEST,535,535,1751,22248.14999999997,12.705968018275254
85067,CREAM SWEETHEART WALL CABINET,5,5,7,126.64999999999999,18.09285714285714
85068,,1,1,-1,-7.95,7.95
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,110,110,889,134.82999999999967,0.151664791901012
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,123,123,1299,683.01,0.525796766743649
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",105,105,683,427.99999999999966,0.626647144948755
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,84,84,403,249.49000000000004,0.6190818858560795
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,124,124,1932,696.7999999999994,0.3606625258799169
85084,HOLLY TOP CHRISTMAS STOCKING,7,7,20,17.0,0.85
85086A,CANDY SPOT HEART DECORATION,50,50,146,122.07999999999988,0.836164383561643
85087,CANDY SPOT CUSHION COVER,126,126,338,1127.0399999999988,3.334437869822482
85088,CANDY SPOT HAND BAG,52,52,257,530.6300000000001,2.064708171206226
85089,CANDY SPOT BUNNY,5,5,14,41.300000000000004,2.95
85092,CANDY SPOT TEA COSY,2,2,27,40.05,1.4833333333333332
85093,CANDY SPOT EGG WARMER HARE,88,88,708,475.1800000000002,0.6711581920903957
85094,CANDY SPOT EGG WARMER RABBIT,90,90,641,242.32000000000033,0.3780343213728554
85095,THREE CANVAS LUGGAGE TAGS,48,48,150,243.49000000000007,1.623266666666667
85096,HILDA CANDY SPOT RABBIT,16,16,25,109.23000000000002,4.369200000000001
85098B,,1,1,-1,-3.75,3.75
85099B,JUMBO BAG RED RETROSPOT,2106,2106,47359,92356.03000000138,1.9501262695580857
85099C,JUMBO  BAG BAROQUE BLACK WHITE,939,939,13641,27581.31999999997,2.021942672824571
85099F,JUMBO BAG STRAWBERRY,824,824,17069,32354.039999999994,1.895485382857812
85103,SILVER T-LIGHT SETTING,27,27,106,704.1400000000002,6.642830188679247
85104,SILVER GLASS T-LIGHT SET,18,18,198,516.9,2.6106060606060604
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,20,20,651,1147.4100000000003,1.7625345622119821
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,26,26,251,546.4900000000001,2.1772509960159367
85109,PINK BOUDOIR T-LIGHT HOLDER,1,1,12,10.2,0.85
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,56,56,1421,441.0700000000001,0.31039408866995083
85114A,BLACK ENCHANTED FOREST PLACEMAT,71,71,698,1266.9099999999994,1.815057306590257
85114B,IVORY ENCHANTED FOREST PLACEMAT,92,92,512,1019.6999999999999,1.9916015624999999
85114C,RED ENCHANTED FOREST PLACEMAT,110,110,678,1454.8799999999997,2.1458407079646014
85115B,S/4 BLACK DISCO PARTITION PANEL,1,1,3,24.869999999999997,8.29
85116,BLACK CANDELABRA T-LIGHT HOLDER,89,89,911,1043.88,1.145861690450055
85118,HEART T-LIGHT HOLDER,11,11,133,128.27000000000004,0.9644360902255642
85119,,1,1,1,3.36,3.36
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2266,2266,35374,99846.9799999989,2.82260926103915
85124B,BLUE JUICY FRUIT PHOTO FRAME,40,40,87,248.7600000000001,2.8593103448275876
85124C,GREEN JUICY FRUIT PHOTO FRAME,38,38,94,261.8900000000001,2.7860638297872353
85125,SMALL ROUND CUT GLASS CANDLESTICK,33,33,163,770.2900000000002,4.725705521472394
85126,,2,2,1,20.39,20.39
85127,SMALL SQUARE CUT GLASS CANDLESTICK,52,52,182,1081.7899999999997,5.943901098901097
85129B,BEADED CRYSTAL HEART GREEN SMALL,31,31,119,168.59000000000006,1.4167226890756308
85129C,BEADED CRYSTAL HEART BLUE SMALL,15,15,80,107.30999999999999,1.3413749999999998
85129D,BEADED CRYSTAL HEART PINK SMALL,65,65,208,343.9899999999996,1.6537980769230751
85130A,BEADED PEARL HEART WHITE LARGE,10,10,77,127.04999999999998,1.6499999999999997
85130B,BEADED CRYSTAL HEART GREEN LARGE,62,62,834,760.4299999999998,0.9117865707434051
85130C,BEADED CRYSTAL HEART BLUE  LARGE,45,45,483,438.87000000000006,0.908633540372671
85130D,BEADED CRYSTAL HEART PINK LARGE,61,61,565,569.2899999999998,1.007592920353982
85131A,BEADED PEARL HEART WHITE ON STICK,122,122,983,890.2100000000007,0.9056052899287902
85131B,BEADED CRYSTAL HEART GREEN ON STICK,172,172,623,521.1100000000001,0.8364526484751206
85131C,BEADED CRYSTAL HEART BLUE ON STICK,50,50,193,178.85000000000016,0.9266839378238351
85131D,BEADED CRYSTAL HEART PINK ON STICK,206,206,850,725.2600000000009,0.8532470588235305
85132A,CHARLIE + LOLA BISCUITS TINS,120,120,553,1653.9699999999984,2.9909041591320045
85132B,CHARLIE AND LOLA TABLE TINS,83,83,538,1230.7799999999997,2.2876951672862447
85132C,CHARLIE AND LOLA FIGURES TINS,213,213,1518,3577.439999999999,2.3566798418972326
85135A,YELLOW DRAGONFLY HELICOPTER,8,8,19,151.05,7.95
85135B,BLUE DRAGONFLY HELICOPTER,46,46,64,516.6,8.071875
85135C,RED DRAGONFLY HELICOPTER,68,68,105,848.4300000000005,8.080285714285719
85136A,YELLOW SHARK HELICOPTER,53,53,72,580.36,8.060555555555556
85136B,BLUE SHARK HELICOPTER,2,2,2,15.9,7.95
85136C,RED SHARK HELICOPTER,34,34,52,421.1800000000001,8.099615384615387
85141,JARDIN ETCHED GLASS FRUITBOWL,42,42,115,595.1899999999999,5.175565217391304
85144,JARDIN ETCHED GLASS CHEESE DISH,41,41,222,586.5999999999998,2.6423423423423413
85145,JARDIN ETCHED GLASS LARGE BELL JAR,12,12,38,167.70000000000002,4.413157894736843
85146,JARDIN ETCHED GLASS SMALL BELL JAR,9,9,45,171.11,3.8024444444444447
85150,LADIES & GENTLEMEN METAL SIGN,481,481,4034,9376.229999999956,2.324300941993048
85152,HAND OVER THE CHOCOLATE   SIGN ,674,674,8198,15848.110000000006,1.9331678458160535
85159A,"BLACK TEA,COFFEE,SUGAR JARS",52,52,413,700.9499999999998,1.6972154963680384
85159B,"WHITE TEA,COFFEE,SUGAR JARS",70,70,584,1047.96,1.7944520547945206
85160A,WHITE BIRD GARDEN DESIGN MUG,2,2,7,23.63,3.3757142857142854
85160B,BLACK BIRD GARDEN DESIGN MUG,17,17,104,61.459999999999994,0.5909615384615384
85161,ACRYLIC GEOMETRIC LAMP,20,20,35,568.6500000000001,16.247142857142858
85163A,WHITE BAROQUE WALL CLOCK ,32,32,66,559.0000000000002,8.469696969696972
85163B,BLACK BAROQUE WALL CLOCK ,37,37,83,770.9300000000004,9.288313253012053
85167B,BLACK GRAND BAROQUE PHOTO FRAME,8,8,50,109.94,2.1988
85168B,BLACK BAROQUE CARRIAGE CLOCK,35,35,51,432.7900000000002,8.486078431372553
85169A,IVORY LOVE BIRD CANDLE,89,89,800,798.0200000000001,0.9975250000000001
85169B,BLACK LOVE BIRD CANDLE,62,62,329,356.0599999999999,1.0822492401215802
85169C,EAU DE NIL LOVE BIRD CANDLE,47,47,417,437.86000000000007,1.050023980815348
85169D,PINK LOVE BIRD CANDLE,51,51,350,354.8299999999998,1.0137999999999994
85170A,,1,1,1,2.1,2.1
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,40,40,214,314.64999999999986,1.4703271028037377
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,72,72,335,608.5299999999997,1.8165074626865665
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,102,102,446,788.9899999999998,1.7690358744394614
85172,HYACINTH BULB T-LIGHT CANDLES,45,45,1265,549.1000000000004,0.4340711462450596
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,87,87,474,782.2700000000003,1.6503586497890301
85174,S/4 CACTI CANDLES,160,160,614,2932.7300000000014,4.776433224755703
85175,CACTI T-LIGHT CANDLES,146,146,5255,2251.180000000005,0.4283882017126555
85176,SEWING SUSAN 21 NEEDLE SET,173,173,917,879.6199999999993,0.9592366412213733
85177,BASKET OF FLOWERS SEWING KIT,64,64,812,644.2099999999998,0.793362068965517
85178,VICTORIAN SEWING KIT,143,143,2230,2500.9800000000005,1.121515695067265
85179A,GREEN BITTY LIGHT CHAIN,59,59,194,383.2499999999998,1.9755154639175245
85179C,PINK BITTY LIGHT CHAIN,36,36,106,201.31000000000003,1.8991509433962268
85180A,RED HEARTS LIGHT CHAIN ,64,64,497,1014.7599999999999,2.0417706237424547
85180B,PINK HEARTS LIGHT CHAIN ,48,48,271,587.1999999999996,2.1667896678966776
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,87,87,665,849.5400000000001,1.2775037593984964
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,118,118,996,1323.37,1.3286847389558232
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,195,195,1658,3009.2199999999975,1.8149698431845582
85185B,PINK HORSE SOCK PUPPET,72,72,305,923.9899999999998,3.029475409836065
85185D,FROG SOCK PUPPET,8,8,15,44.25000000000001,2.9500000000000006
85186A,EASTER BUNNY GARLAND OF FLOWERS,79,79,615,293.80000000000024,0.47772357723577275
85186C,BUNNY EGG GARLAND,79,79,508,260.77000000000027,0.5133267716535438
85187,S/12 MINI RABBIT EASTER,68,68,337,556.5299999999993,1.6514243323442115
85188A,GREEN METAL SWINGING BUNNY,43,43,316,275.62,0.8722151898734177
85188B,PINK METAL SWINGING BUNNY,10,10,78,68.69999999999999,0.8807692307692306
85189,HANGING BUTTERFLY  EGG,3,3,9,7.6499999999999995,0.85
85194L,HANGING SPRING FLOWER EGG LARGE,75,75,920,799.9399999999998,0.8694999999999998
85194S,HANGING SPRING FLOWER EGG SMALL,75,75,1168,470.7799999999998,0.4030650684931505
85195,HANGING HEART BASKET,3,3,11,23.1,2.1
85197,SET OF 12 MINI BUNNIES IN A BUCKET,19,19,35,73.50000000000001,2.1000000000000005
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,9,9,90,74.58,0.8286666666666667
85199L,LARGE HANGING IVORY & RED WOOD BIRD,97,97,964,654.9799999999999,0.6794398340248962
85199S,SMALL HANGING IVORY/RED WOOD BIRD,261,261,2643,1295.1700000000014,0.4900378357926604
85200,BUNNY EGG BOX,26,26,183,228.75,1.25
85202,HANGING WOOD AND FELT HEART,106,106,676,314.8100000000004,0.46569526627218993
85203,HANGING WOOD AND FELT BUTTERFLY ,127,127,896,409.41000000000037,0.45693080357142896
85204,HANGING WOOD AND FELT FLOWER,105,105,2054,325.84000000000003,0.15863680623174295
85205B,PINK FELT EASTER RABBIT GARLAND,29,29,122,323.15000000000003,2.648770491803279
85206A,CREAM FELT EASTER EGG BASKET,114,114,976,1572.2299999999996,1.6108913934426226
85206B,PINK FELT EASTER EGG BASKET,4,4,14,23.099999999999998,1.65
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,48,48,224,419.0099999999998,1.8705803571428563
85211,S/4 GROOVY CAT MAGNETS,25,25,147,173.58,1.1808163265306124
85212,MINI PAINTED GARDEN DECORATION ,79,79,2476,761.4000000000004,0.30751211631663994
85213,MINI  ZINC GARDEN DECORATIONS ,34,34,840,333.17999999999984,0.39664285714285696
85214,TUB 24 PINK FLOWER PEGS,58,58,164,271.04,1.6526829268292684
85215,ASSORTED CHEESE FRIDGE MAGNETS,18,18,223,180.71,0.8103587443946189
85216,ASSORTED CAKES FRIDGE MAGNETS,8,8,55,35.75,0.65
85224,,1,1,3,6.300000000000001,2.1
85225,BLING KEY RING STAND,3,3,6,6.25,1.0416666666666667
85227,SET OF 6 3D KIT CARDS FOR KIDS,223,223,1488,1368.7500000000055,0.9198588709677457
85230A,OPIUM SCENTED VOTIVE CANDLE,18,18,840,203.28000000000003,0.24200000000000005
85230B,CINNAMON SCENTED VOTIVE CANDLE,39,39,1288,333.19999999999993,0.258695652173913
85230E,STRAWBRY SCENTED VOTIVE CANDLE,24,24,1101,267.45,0.24291553133514984
85230F,JASMINE VOTIVE CANDLE,12,12,338,90.33999999999999,0.26727810650887573
85230G,ORANGE VOTIVE CANDLE,24,24,984,243.12000000000003,0.24707317073170734
85231B,CINAMMON SET OF 9 T-LIGHTS,155,155,860,773.1499999999999,0.8990116279069766
85231G,ORANGE SCENTED SET/9 T-LIGHTS,88,88,590,502.5500000000001,0.8517796610169494
85232A,SET/3 POLKADOT STACKING TINS,30,30,75,374.6999999999999,4.995999999999999
85232B,SET OF 3 BABUSHKA STACKING TINS,14,14,20,103.20000000000002,5.160000000000001
85232D,SET/3 DECOUPAGE STACKING TINS,70,70,191,982.6200000000014,5.144607329842939
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,8,8,13,77.91000000000001,5.993076923076924
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,7,7,11,67.83000000000001,6.166363636363638
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,14,14,21,129.85000000000002,6.1833333333333345
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,4,4,5,20.950000000000003,4.19
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,3,3,5,21.15,4.2299999999999995
